any	-5.867873703634865	-6.170652424900047
anybody	-12.045817817685466	-10.086305198378772
anymore	-10.84184501335953	-10.404758929497307
anyone	-8.434899905041242	-8.95783994656098
anything	-8.008631669303314	-9.265324646308942
anyway	-9.848593240349247	-10.53829032212183
anywhere	-10.746534833555206	-9.22610393315566
apart	-11.534992193919475	-10.181615378183096
apartment	-12.451282925793631	-12.484200471177143
apparent	-12.451282925793631	-11.385588182509032
apparently	-9.618069581737414	-11.791053290617198
appeal	-12.045817817685466	-10.692441001949087
appear	-9.193186387772148	-9.845143141561884
appearance	-12.451282925793631	-11.791053290617198
apple	-13.144430106353576	-8.987692909710661
application	-8.88175022931226	-8.572177465748997
apply	-9.337767616583255	-9.48846819762315
appoint	-11.35267063712552	-11.791053290617198
appointment	-11.06498856467374	-9.845143141561884
appreciate	-8.895934864304216	-10.692441001949087
approach	-10.31121676229736	-10.404758929497307
appropriate	-9.050085544131475	-10.404758929497307
approval	-8.622641529304536	-9.22610393315566
approve	-10.05338765299526	-10.874762558743042
approximately	-8.655793736621435	-9.151995961001939
Arab	-13.144430106353576	-12.484200471177143
architect	-13.144430106353576	-9.845143141561884
area	-8.840365013149405	-8.264692766001035
argue	-13.144430106353576	-10.53829032212183
argument	-13.144430106353576	-11.791053290617198
arise	-10.947205529017356	-11.097906110057252
arm	-12.451282925793631	-9.539761492010703
armed	-13.144430106353576	-10.874762558743042
army	-10.659523456565575	-11.385588182509032
around	-8.453082224124431	-8.72300035548358
arrange	-10.947205529017356	-10.286975893840923
arrangement	-9.155446059789302	-10.692441001949087
arrest	-13.144430106353576	-11.097906110057252
arrival	-12.451282925793631	-10.692441001949087
arrive	-10.84184501335953	-10.53829032212183
art	-10.84184501335953	-8.900681532721032
article	-11.758135745233686	-9.999293821389141
artist	-12.045817817685466	-12.484200471177143
artistic	-13.144430106353576	-12.484200471177143
as	-5.565262138957499	-5.39412363540105
Asian	-13.144430106353576	-12.484200471177143
aside	-11.758135745233686	-10.086305198378772
ask	-8.713613307510261	-8.987692909710661
asleep	-13.144430106353576	-11.385588182509032
aspect	-10.505372776738318	-11.097906110057252
assault	-12.451282925793631	-11.385588182509032
assert	-13.144430106353576	-12.484200471177143
assess	-11.35267063712552	-11.385588182509032
assessment	-10.947205529017356	-11.385588182509032
asset	-9.430858039649268	-10.404758929497307
assign	-10.579480748892038	-10.53829032212183
assignment	-8.88175022931226	-11.791053290617198
assist	-9.455550652239639	-8.987692909710661
assistance	-8.93973748696261	-8.95783994656098
assistant	-10.099907668630152	-10.874762558743042
associate	-10.099907668630152	-11.097906110057252
association	-10.31121676229736	-9.845143141561884
assume	-9.618069581737414	-11.385588182509032
assumption	-10.746534833555206	-11.097906110057252
assure	-10.947205529017356	-10.53829032212183
at	-5.140732767259208	-5.872159436344051
athlete	-13.144430106353576	-11.097906110057252
athletic	-13.144430106353576	-11.097906110057252
atmosphere	-12.451282925793631	-12.484200471177143
attach	-10.579480748892038	-11.385588182509032
attack	-11.534992193919475	-9.393158017818827
attempt	-10.436379905251366	-10.181615378183096
attend	-9.406760488070207	-10.181615378183096
attention	-9.337767616583255	-8.770628404472834
attitude	-11.758135745233686	-11.097906110057252
attorney	-11.534992193919475	-10.181615378183096
attract	-12.045817817685466	-10.404758929497307
attractive	-11.534992193919475	-9.845143141561884
attribute	-12.045817817685466	-12.484200471177143
audience	-11.35267063712552	-10.181615378183096
author	-12.451282925793631	-10.086305198378772
authority	-10.659523456565575	-9.776150270074933
auto	-10.148697832799584	-9.539761492010703
available	-7.8361624089523705	-7.226705099149361
average	-9.294282504643517	-9.116904641190668
avoid	-10.31121676229736	-8.928852409687728
award	-10.746534833555206	-9.083003089514987
aware	-9.137096921121104	-8.592380173066516
awareness	-12.451282925793631	-11.097906110057252
away	-9.23240710092543	-8.592380173066516
awful	-13.144430106353576	-10.874762558743042
baby	-10.31121676229736	-9.845143141561884
back	-7.0553852309067295	-7.4090266559433156
background	-11.06498856467374	-9.999293821389141
bad	-9.71044290186843	-8.846614311450757
badly	-13.144430106353576	-10.404758929497307
bag	-10.659523456565575	-10.692441001949087
bake	-13.144430106353576	-11.791053290617198
balance	-8.88175022931226	-9.711611748937361
ball	-11.06498856467374	-9.999293821389141
ban	-13.144430106353576	-11.097906110057252
band	-11.758135745233686	-11.097906110057252
bank	-9.925554281485375	-8.041549214686826
bar	-10.008935890424427	-10.53829032212183
barely	-12.045817817685466	-11.385588182509032
barrel	-13.144430106353576	-10.874762558743042
barrier	-13.144430106353576	-11.791053290617198
base	-8.713613307510261	-9.306146640829196
baseball	-13.144430106353576	-11.385588182509032
basic	-10.947205529017356	-10.404758929497307
basically	-11.35267063712552	-11.385588182509032
basis	-8.434899905041242	-9.593828713280978
basket	-12.045817817685466	-10.404758929497307
basketball	-10.371841384113795	-11.097906110057252
bathroom	-13.144430106353576	-11.097906110057252
battery	-12.045817817685466	-9.48846819762315
battle	-11.534992193919475	-11.385588182509032
be	-4.912787926380165	-5.3110087286905445
beach	-10.371841384113795	-9.711611748937361
bean	-11.758135745233686	-11.385588182509032
bear	-11.198519957298263	-9.999293821389141
beat	-10.746534833555206	-11.097906110057252
beautiful	-12.451282925793631	-9.776150270074933
beauty	-12.045817817685466	-9.48846819762315
because	-7.92949434874459	-7.722026536379386
become	-9.618069581737414	-8.532956752595716
bed	-10.099907668630152	-9.393158017818827
bedroom	-12.045817817685466	-11.097906110057252
beer	-11.35267063712552	-11.097906110057252
before	-7.831224127311788	-7.330908876679364
begin	-8.93973748696261	-8.846614311450757
beginning	-8.284617701991904	-10.286975893840923
behavior	-11.534992193919475	-12.484200471177143
behind	-9.618069581737414	-9.845143141561884
being	-7.498983208710338	-7.6558867338748415
belief	-11.758135745233686	-10.53829032212183
believe	-8.316116369051274	-7.951600978023887
bell	-11.35267063712552	-10.53829032212183
belong	-11.35267063712552	-10.53829032212183
below	-7.059930693278404	-7.593851342955388
belt	-12.451282925793631	-10.874762558743042
bench	-13.144430106353576	-12.484200471177143
bend	-13.144430106353576	-11.791053290617198
beneath	-13.144430106353576	-10.692441001949087
benefit	-10.099907668630152	-9.151995961001939
beside	-12.451282925793631	-11.097906110057252
besides	-11.758135745233686	-12.484200471177143
best	-8.38225617155582	-6.942936926018716
bet	-11.758135745233686	-10.53829032212183
better	-8.690082810100067	-7.9955641014450025
between	-7.76915169866941	-9.265324646308942
beyond	-10.659523456565575	-10.181615378183096
Bible	-13.144430106353576	-12.484200471177143
big	-8.529309589512316	-8.634052869467084
bike	-11.758135745233686	-11.385588182509032
bill	-8.853970665205184	-8.552374838452817
billion	-10.579480748892038	-8.820638825047496
bind	-12.451282925793631	-12.484200471177143
biological	-13.144430106353576	-11.097906110057252
bird	-13.144430106353576	-10.086305198378772
birth	-11.35267063712552	-10.874762558743042
birthday	-10.84184501335953	-11.385588182509032
bit	-9.67869420355385	-9.018464568377416
bite	-13.144430106353576	-11.385588182509032
black	-9.315788709864481	-9.083003089514987
blade	-13.144430106353576	-11.791053290617198
blame	-12.045817817685466	-11.791053290617198
blanket	-12.045817817685466	-12.484200471177143
blind	-13.144430106353576	-11.097906110057252
block	-10.31121676229736	-10.086305198378772
blood	-10.746534833555206	-9.393158017818827
blow	-11.06498856467374	-10.286975893840923
blue	-9.050085544131475	-9.999293821389141
board	-9.406760488070207	-9.593828713280978
boat	-10.579480748892038	-10.286975893840923
body	-11.198519957298263	-8.10217383650326
bomb	-13.144430106353576	-12.484200471177143
bombing	-13.144430106353576	-12.484200471177143
bond	-12.045817817685466	-11.791053290617198
bone	-11.534992193919475	-10.181615378183096
book	-8.324148540748538	-8.900681532721032
boom	-13.144430106353576	-10.404758929497307
boot	-13.144430106353576	-11.385588182509032
border	-11.534992193919475	-7.200996742439154
born	-11.35267063712552	-10.53829032212183
borrow	-12.451282925793631	-10.874762558743042
boss	-11.534992193919475	-11.385588182509032
both	-7.7150844773991345	-8.294545729150716
bother	-11.534992193919475	-12.484200471177143
bottle	-13.144430106353576	-9.919251113715605
bottom	-10.371841384113795	-9.018464568377416
boundary	-11.198519957298263	-10.53829032212183
bowl	-10.05338765299526	-11.791053290617198
box	-8.86776398733752	-8.441149203342592
boy	-12.045817817685466	-9.539761492010703
boyfriend	-13.144430106353576	-11.097906110057252
brain	-11.198519957298263	-10.286975893840923
branch	-12.045817817685466	-10.404758929497307
brand	-10.947205529017356	-8.12749164448755
bread	-12.451282925793631	-11.097906110057252
break	-10.659523456565575	-9.776150270074933
breakfast	-11.758135745233686	-10.874762558743042
breast	-12.045817817685466	-10.692441001949087
breath	-13.144430106353576	-10.874762558743042
breathe	-13.144430106353576	-11.791053290617198
brick	-13.144430106353576	-11.791053290617198
bridge	-8.762403471679693	-9.711611748937361
brief	-10.05338765299526	-10.692441001949087
briefly	-11.198519957298263	-11.791053290617198
bright	-12.451282925793631	-10.53829032212183
brilliant	-13.144430106353576	-11.385588182509032
bring	-9.017295721308484	-8.95783994656098
British	-13.144430106353576	-12.484200471177143
broad	-11.534992193919475	-10.404758929497307
broken	-10.947205529017356	-10.692441001949087
brother	-11.758135745233686	-9.593828713280978
brown	-9.119078415618427	-10.53829032212183
brush	-13.144430106353576	-12.484200471177143
buck	-11.06498856467374	-10.874762558743042
budget	-9.618069581737414	-9.919251113715605
build	-10.148697832799584	-9.018464568377416
building	-9.455550652239639	-9.919251113715605
bullet	-12.451282925793631	-11.097906110057252
bunch	-12.451282925793631	-12.484200471177143
burden	-12.045817817685466	-11.097906110057252
burn	-10.746534833555206	-10.404758929497307
bury	-13.144430106353576	-12.484200471177143
bus	-11.35267063712552	-10.53829032212183
business	-7.478003418241143	-6.935124386281923
busy	-10.254058348457411	-10.086305198378772
but	-6.487703582175184	-6.7606153692247615
butter	-13.144430106353576	-12.484200471177143
button	-9.406760488070207	-9.776150270074933
buy	-8.35693836357153	-7.586360671226231
buyer	-9.174138192801454	-11.791053290617198
by	-5.3908065597938295	-5.978416411048914
cabin	-12.045817817685466	-11.791053290617198
cabinet	-12.451282925793631	-10.53829032212183
cable	-10.746534833555206	-8.900681532721032
cake	-12.451282925793631	-11.097906110057252
calculate	-11.198519957298263	-11.385588182509032
call	-6.714710628314438	-8.153467130890812
camera	-11.758135745233686	-9.348706255247993
camp	-7.892156678306946	-11.385588182509032
campaign	-12.045817817685466	-9.151995961001939
campus	-11.534992193919475	-10.874762558743042
can	-5.893794594454896	-6.06420554303
Canadian	-13.144430106353576	-12.484200471177143
cancer	-11.534992193919475	-10.086305198378772
candidate	-10.659523456565575	-11.097906110057252
cap	-10.746534833555206	-8.928852409687728
capability	-10.659523456565575	-11.097906110057252
capable	-12.451282925793631	-10.404758929497307
capacity	-8.787721279663984	-9.919251113715605
capital	-8.910323601756316	-8.700010837258882
captain	-12.045817817685466	-10.086305198378772
capture	-9.886333568332093	-10.53829032212183
car	-10.31121676229736	-8.820638825047496
carbon	-13.144430106353576	-10.874762558743042
card	-9.647922544887095	-8.532956752595716
care	-9.23240710092543	-8.746530852893773
career	-10.947205529017356	-10.692441001949087
careful	-11.534992193919475	-10.874762558743042
carefully	-10.371841384113795	-10.181615378183096
carrier	-12.451282925793631	-9.845143141561884
carry	-10.371841384113795	-9.265324646308942
case	-8.655793736621435	-8.552374838452817
cash	-9.101378838519025	-8.006863656698936
cast	-11.06498856467374	-10.53829032212183
cat	-12.045817817685466	-9.711611748937361
catch	-10.746534833555206	-9.919251113715605
category	-10.579480748892038	-8.746530852893773
Catholic	-13.144430106353576	-12.484200471177143
cause	-9.506843946627189	-8.029853174923634
ceiling	-13.144430106353576	-11.791053290617198
celebrate	-11.35267063712552	-10.53829032212183
celebration	-10.254058348457411	-11.385588182509032
celebrity	-13.144430106353576	-12.484200471177143
cell	-9.066892662447856	-10.692441001949087
center	-8.365306613242046	-7.5143871716011414
central	-8.453082224124431	-9.306146640829196
century	-13.144430106353576	-10.874762558743042
CEO	-13.144430106353576	-12.484200471177143
ceremony	-13.144430106353576	-11.791053290617198
certain	-10.008935890424427	-8.235705229127783
certainly	-11.35267063712552	-11.097906110057252
chain	-11.534992193919475	-10.53829032212183
chair	-11.198519957298263	-10.404758929497307
chairman	-9.23240710092543	-9.999293821389141
challenge	-11.758135745233686	-10.874762558743042
chamber	-12.451282925793631	-10.692441001949087
champion	-12.045817817685466	-10.286975893840923
championship	-12.451282925793631	-12.484200471177143
chance	-8.95477536432715	-9.265324646308942
change	-6.670539410001301	-7.9955641014450025
changing	-9.383229990660013	-10.874762558743042
channel	-8.800624684499892	-9.306146640829196
chapter	-10.84184501335953	-11.385588182509032
character	-12.451282925793631	-11.097906110057252
characteristic	-13.144430106353576	-11.097906110057252
characterize	-13.144430106353576	-12.484200471177143
charge	-8.985547022993904	-8.34106574478561
charity	-12.451282925793631	-10.181615378183096
chart	-10.84184501335953	-11.385588182509032
chase	-10.199991127187134	-10.404758929497307
cheap	-12.045817817685466	-8.10217383650326
check	-7.846112739805539	-7.869079954335883
cheek	-13.144430106353576	-11.385588182509032
cheese	-13.144430106353576	-11.385588182509032
chef	-13.144430106353576	-11.791053290617198
chemical	-9.53351219370935	-11.791053290617198
chest	-12.045817817685466	-10.874762558743042
chicken	-12.451282925793631	-11.791053290617198
chief	-9.455550652239639	-10.286975893840923
child	-9.848593240349247	-9.711611748937361
childhood	-13.144430106353576	-11.097906110057252
Chinese	-13.144430106353576	-12.484200471177143
chip	-12.451282925793631	-10.874762558743042
chocolate	-11.35267063712552	-11.097906110057252
choice	-10.436379905251366	-9.48846819762315
cholesterol	-13.144430106353576	-9.539761492010703
choose	-9.589082044864162	-8.552374838452817
Christian	-13.144430106353576	-12.484200471177143
Christmas	-13.144430106353576	-12.484200471177143
church	-10.148697832799584	-10.086305198378772
cigarette	-13.144430106353576	-10.181615378183096
circle	-13.144430106353576	-10.692441001949087
circumstance	-12.045817817685466	-11.385588182509032
cite	-13.144430106353576	-10.874762558743042
citizen	-12.451282925793631	-10.874762558743042
city	-8.725589498556978	-8.207534352161087
civil	-13.144430106353576	-10.53829032212183
civilian	-13.144430106353576	-10.874762558743042
claim	-10.659523456565575	-8.572177465748997
class	-9.273229095445684	-9.265324646308942
classic	-11.198519957298263	-11.385588182509032
classroom	-12.451282925793631	-11.791053290617198
clean	-9.455550652239639	-10.181615378183096
clear	-8.425931235058481	-9.348706255247993
clearly	-11.06498856467374	-10.692441001949087
client	-10.659523456565575	-9.776150270074933
climate	-13.144430106353576	-11.097906110057252
climb	-13.144430106353576	-10.874762558743042
clinic	-12.451282925793631	-11.385588182509032
clinical	-13.144430106353576	-10.874762558743042
clock	-12.451282925793631	-9.776150270074933
close	-8.590553214753035	-9.116904641190668
closely	-10.579480748892038	-10.874762558743042
closer	-11.198519957298263	-11.385588182509032
clothes	-11.35267063712552	-10.874762558743042
clothing	-12.451282925793631	-11.791053290617198
cloud	-13.144430106353576	-10.692441001949087
club	-9.848593240349247	-10.181615378183096
clue	-11.35267063712552	-11.791053290617198
cluster	-12.045817817685466	-11.385588182509032
coach	-10.947205529017356	-11.097906110057252
coal	-10.84184501335953	-10.53829032212183
coalition	-13.144430106353576	-11.791053290617198
coast	-9.74323272469142	-10.404758929497307
coat	-13.144430106353576	-11.385588182509032
code	-8.985547022993904	-8.72300035548358
coffee	-11.758135745233686	-11.385588182509032
cognitive	-13.144430106353576	-9.539761492010703
cold	-9.777134276367102	-10.181615378183096
collapse	-12.045817817685466	-11.385588182509032
colleague	-12.045817817685466	-11.097906110057252
collect	-10.31121676229736	-10.692441001949087
collection	-10.746534833555206	-9.593828713280978
collective	-13.144430106353576	-12.484200471177143
college	-9.925554281485375	-10.086305198378772
colonial	-13.144430106353576	-11.097906110057252
color	-11.534992193919475	-7.166080477332926
column	-9.23240710092543	-10.692441001949087
combination	-10.947205529017356	-9.845143141561884
combine	-11.35267063712552	-10.874762558743042
come	-8.300243019894983	-7.984390800846877
comedy	-13.144430106353576	-11.097906110057252
comfort	-12.451282925793631	-9.306146640829196
comfortable	-10.84184501335953	-10.53829032212183
command	-12.451282925793631	-10.874762558743042
commander	-13.144430106353576	-11.385588182509032
comment	-10.947205529017356	-11.097906110057252
commercial	-8.910323601756316	-8.389855908955042
commission	-9.777134276367102	-9.539761492010703
commit	-12.045817817685466	-11.385588182509032
commitment	-10.746534833555206	-9.999293821389141
committee	-9.25260980824295	-10.286975893840923
common	-9.430858039649268	-9.22610393315566
communicate	-9.96637627600563	-10.181615378183096
communication	-9.647922544887095	-8.95783994656098
community	-10.579480748892038	-9.539761492010703
company	-6.9959618104359285	-5.892526739168484
compare	-11.534992193919475	-9.348706255247993
comparison	-10.579480748892038	-10.286975893840923
compete	-11.35267063712552	-10.404758929497307
competition	-11.198519957298263	-9.083003089514987
competitive	-10.746534833555206	-9.050213266691996
competitor	-13.144430106353576	-10.874762558743042
complain	-13.144430106353576	-11.791053290617198
complaint	-11.758135745233686	-11.791053290617198
complete	-8.559462627683004	-8.51390855762502
completely	-10.254058348457411	-9.593828713280978
complex	-10.947205529017356	-10.181615378183096
complicated	-12.045817817685466	-11.791053290617198
component	-12.451282925793631	-11.097906110057252
compose	-13.144430106353576	-11.791053290617198
composition	-11.35267063712552	-12.484200471177143
comprehensive	-11.35267063712552	-9.999293821389141
computer	-9.48086846022393	-8.140395049323459
concentrate	-12.045817817685466	-11.385588182509032
concentration	-13.144430106353576	-10.53829032212183
concept	-11.534992193919475	-10.086305198378772
concern	-10.371841384113795	-8.987692909710661
concerned	-9.71044290186843	-11.385588182509032
concert	-11.758135745233686	-11.097906110057252
conclude	-11.534992193919475	-10.53829032212183
conclusion	-12.045817817685466	-9.650987127120926
concrete	-12.045817817685466	-10.874762558743042
condition	-11.534992193919475	-9.845143141561884
conduct	-10.659523456565575	-10.874762558743042
conference	-10.099907668630152	-9.539761492010703
confidence	-11.198519957298263	-9.439678033453719
confident	-11.198519957298263	-10.874762558743042
confirm	-8.434899905041242	-8.770628404472834
conflict	-12.045817817685466	-8.592380173066516
confront	-13.144430106353576	-9.711611748937361
confusion	-10.148697832799584	-12.484200471177143
Congress	-13.144430106353576	-12.484200471177143
congressional	-12.045817817685466	-11.791053290617198
connect	-10.199991127187134	-10.53829032212183
connection	-9.74323272469142	-9.050213266691996
consciousness	-13.144430106353576	-12.484200471177143
consensus	-11.35267063712552	-11.385588182509032
consequence	-12.451282925793631	-11.791053290617198
conservative	-11.534992193919475	-10.53829032212183
consider	-10.199991127187134	-9.539761492010703
considerable	-11.534992193919475	-11.385588182509032
consideration	-10.947205529017356	-10.404758929497307
consist	-12.045817817685466	-10.874762558743042
consistent	-10.579480748892038	-9.999293821389141
constant	-11.758135745233686	-10.874762558743042
constantly	-12.451282925793631	-10.874762558743042
constitute	-11.758135745233686	-9.711611748937361
constitutional	-13.144430106353576	-12.484200471177143
construct	-12.045817817685466	-11.385588182509032
construction	-11.758135745233686	-10.286975893840923
consultant	-11.758135745233686	-10.404758929497307
consume	-12.451282925793631	-11.791053290617198
consumer	-10.659523456565575	-9.348706255247993
consumption	-11.198519957298263	-10.286975893840923
contact	-7.25832607490342	-6.987032245883941
contain	-9.74323272469142	-9.845143141561884
container	-13.144430106353576	-12.484200471177143
contemporary	-11.758135745233686	-11.385588182509032
content	-8.86776398733752	-7.940905688907138
contest	-12.451282925793631	-11.385588182509032
context	-12.451282925793631	-10.404758929497307
continue	-7.9459330750877495	-8.552374838452817
continued	-9.777134276367102	-9.999293821389141
contract	-6.359973043715932	-8.873282558532917
contrast	-12.451282925793631	-10.53829032212183
contribute	-10.947205529017356	-10.692441001949087
contribution	-10.371841384113795	-10.404758929497307
control	-8.056833771121191	-8.441149203342592
controversial	-13.144430106353576	-10.53829032212183
controversy	-13.144430106353576	-11.385588182509032
convention	-13.144430106353576	-12.484200471177143
conventional	-12.451282925793631	-12.484200471177143
conversation	-9.193186387772148	-11.385588182509032
convert	-11.534992193919475	-10.404758929497307
conviction	-13.144430106353576	-12.484200471177143
convince	-13.144430106353576	-11.097906110057252
cook	-9.560911167897466	-11.385588182509032
cookie	-12.451282925793631	-11.385588182509032
cooking	-12.451282925793631	-11.791053290617198
cool	-10.436379905251366	-10.181615378183096
cooperation	-10.436379905251366	-10.181615378183096
cop	-13.144430106353576	-12.484200471177143
cope	-12.451282925793631	-12.484200471177143
copy	-8.261628183767204	-7.930323579576601
core	-10.371841384113795	-10.086305198378772
corn	-13.144430106353576	-10.692441001949087
corner	-10.505372776738318	-11.791053290617198
corporate	-9.383229990660013	-9.018464568377416
corporation	-8.246590306402664	-8.441149203342592
correct	-7.8361624089523705	-9.845143141561884
correspondent	-12.451282925793631	-12.484200471177143
cost	-8.70177884986326	-7.984390800846877
cotton	-8.160823484645238	-11.097906110057252
couch	-13.144430106353576	-11.791053290617198
could	-7.17572254636821	-7.258453797463941
council	-11.758135745233686	-10.874762558743042
counselor	-12.045817817685466	-11.097906110057252
count	-10.05338765299526	-10.086305198378772
counter	-10.505372776738318	-10.692441001949087
country	-9.74323272469142	-8.089751316504703
county	-9.050085544131475	-10.286975893840923
couple	-8.910323601756316	-9.999293821389141
courage	-13.144430106353576	-11.791053290617198
course	-9.455550652239639	-9.188363605172814
court	-10.05338765299526	-10.53829032212183
cousin	-13.144430106353576	-10.53829032212183
cover	-8.37374548188791	-9.393158017818827
coverage	-10.371841384113795	-10.404758929497307
cow	-11.35267063712552	-11.097906110057252
crack	-13.144430106353576	-10.404758929497307
craft	-12.045817817685466	-10.692441001949087
crash	-13.144430106353576	-10.404758929497307
crazy	-11.534992193919475	-10.286975893840923
cream	-11.534992193919475	-11.097906110057252
create	-7.996935629540123	-8.770628404472834
creation	-10.746534833555206	-11.097906110057252
creative	-12.451282925793631	-8.476867285944671
creature	-13.144430106353576	-12.484200471177143
credit	-8.924922401177469	-8.166712357640831
crew	-12.045817817685466	-10.086305198378772
crime	-13.144430106353576	-11.097906110057252
criminal	-12.451282925793631	-11.791053290617198
crisis	-10.254058348457411	-10.692441001949087
criteria	-12.045817817685466	-11.385588182509032
critic	-13.144430106353576	-11.385588182509032
critical	-9.383229990660013	-10.286975893840923
criticism	-13.144430106353576	-11.791053290617198
criticize	-13.144430106353576	-11.385588182509032
crop	-13.144430106353576	-11.385588182509032
cross	-9.618069581737414	-9.593828713280978
